ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	Prepared	7/11/2010
5	Hampton Roads District	147	City of Poquoson	16	Urban Minor Arterial			              																									1,383	0.01%	0.00%	0.18	0.00%	0.00%	24,312	0.12%	0.01%	2.23	0.18%	0.00%													25,695	0.01%	2.41	0.00%
5	Hampton Roads District	147	City of Poquoson	17	Urban Collector			              																									14,738	0.08%	0.01%	5.25	0.05%	0.01%	32,790	0.16%	0.01%	5.62	0.45%	0.01%													47,528	0.02%	10.87	0.01%
5	Hampton Roads District	147	City of Poquoson	19	Urban Local System			              																									43,164	0.23%	0.02%	40.36	0.39%	0.05%																			43,164	0.02%	40.36	0.05%
5	Hampton Roads District	147	City of Poquoson Total:																														59,285	0.31%	0.03%	45.79	0.44%	0.06%	57,103	0.27%	0.03%	7.85	0.63%	0.01%													116,388	0.05%	53.64	0.07%
5	Hampton Roads District	124	City of Portsmouth	12	Urban Principal Arterial - Other Freeways or Expressways			              																															3,480	0.02%	0.00%	0.35	0.03%	0.00%													3,480	0.00%	0.35	0.00%
5	Hampton Roads District	124	City of Portsmouth	14	Urban Principal Arterial - Other			              																									1,971	0.01%	0.00%	0.12	0.00%	0.00%	288,149	1.37%	0.13%	11.54	0.93%	0.02%													290,120	0.13%	11.66	0.02%
5	Hampton Roads District	124	City of Portsmouth	16	Urban Minor Arterial			              																									200,951	1.05%	0.09%	24.63	0.24%	0.03%	214,853	1.02%	0.10%	16.48	1.32%	0.02%													415,804	0.19%	41.11	0.06%
5	Hampton Roads District	124	City of Portsmouth	17	Urban Collector			              																									137,590	0.72%	0.06%	32.31	0.31%	0.04%																			137,590	0.06%	32.31	0.04%
5	Hampton Roads District	124	City of Portsmouth	19	Urban Local System			              																									196,958	1.03%	0.09%	310.41	3.01%	0.42%																			196,958	0.09%	310.41	0.42%
5	Hampton Roads District	124	City of Portsmouth Total:																														537,471	2.82%	0.24%	367.47	3.57%	0.50%	506,482	2.40%	0.23%	28.37	2.28%	0.04%													1,043,953	0.47%	395.84	0.53%
5	Hampton Roads District	300	Town of Smithfield	16	Urban Minor Arterial			              																									6,064	0.03%	0.00%	1.50	0.01%	0.00%																			6,064	0.00%	1.50	0.00%
5	Hampton Roads District	300	Town of Smithfield	19	Urban Local System			              																									49,573	0.26%	0.02%	45.61	0.44%	0.06%																			49,573	0.02%	45.61	0.06%
5	Hampton Roads District	300	Town of Smithfield Total:																														55,637	0.29%	0.03%	47.11	0.46%	0.06%																			55,637	0.03%	47.11	0.06%
5	Hampton Roads District	133	City of Suffolk	12	Urban Principal Arterial - Other Freeways or Expressways			              																															652,053	3.09%	0.29%	14.65	1.18%	0.02%													652,053	0.29%	14.65	0.02%
5	Hampton Roads District	133	City of Suffolk	14	Urban Principal Arterial - Other			              																															1,060,142	5.02%	0.48%	70.40	5.65%	0.09%													1,060,142	0.48%	70.40	0.09%
5	Hampton Roads District	133	City of Suffolk	16	Urban Minor Arterial			              																									211,902	1.11%	0.10%	53.33	0.52%	0.07%	205,640	0.97%	0.09%	26.37	2.12%	0.04%													417,542	0.19%	79.70	0.11%
5	Hampton Roads District	133	City of Suffolk	17	Urban Collector			              																									102,638	0.54%	0.05%	97.17	0.94%	0.13%	15,502	0.07%	0.01%	7.59	0.61%	0.01%													118,140	0.05%	104.76	0.14%
5	Hampton Roads District	133	City of Suffolk	19	Urban Local System			              																									252,785	1.33%	0.11%	476.79	4.63%	0.64%	6,957	0.03%	0.00%	4.16	0.33%	0.01%													259,742	0.12%	480.95	0.65%
5	Hampton Roads District	133	City of Suffolk Total:																														567,324	2.98%	0.26%	627.29	6.09%	0.85%	1,940,294	9.19%	0.87%	123.17	9.89%	0.17%													2,507,618	1.13%	750.46	1.01%
5	Hampton Roads District	134	City of Virginia Beach	12	Urban Principal Arterial - Other Freeways or Expressways			              																									15,206	0.08%	0.01%	1.26	0.01%	0.00%	110,150	0.52%	0.05%	3.50	0.28%	0.00%													125,356	0.06%	4.76	0.01%
5	Hampton Roads District	134	City of Virginia Beach	14	Urban Principal Arterial - Other			              																															1,140,944	5.41%	0.51%	36.24	2.91%	0.05%													1,140,944	0.51%	36.24	0.05%
5	Hampton Roads District	134	City of Virginia Beach	16	Urban Minor Arterial			              																									2,234,118	11.72%	1.01%	115.97	1.13%	0.16%	914,548	4.33%	0.41%	32.19	2.59%	0.04%													3,148,666	1.42%	148.16	0.20%
5	Hampton Roads District	134	City of Virginia Beach	17	Urban Collector			              																									801,947	4.21%	0.36%	150.75	1.46%	0.20%	71,425	0.34%	0.03%	2.71	0.22%	0.00%													873,372	0.39%	153.46	0.21%
5	Hampton Roads District	134	City of Virginia Beach	19	Urban Local System			              																									758,938	3.98%	0.34%	1,148.60	11.15%	1.55%																			758,938	0.34%	1,148.60	1.55%
5	Hampton Roads District	134	City of Virginia Beach Total:																														3,810,210	19.99%	1.72%	1,416.58	13.75%	1.91%	2,237,067	10.60%	1.01%	74.64	6.00%	0.10%													6,047,277	2.73%	1,491.22	2.01%
5	Hampton Roads District	137	City of Williamsburg	14	Urban Principal Arterial - Other			              																															52,350	0.25%	0.02%	3.60	0.29%	0.00%													52,350	0.02%	3.60	0.00%
5	Hampton Roads District	137	City of Williamsburg	16	Urban Minor Arterial			              																									42,977	0.23%	0.02%	3.76	0.04%	0.01%	40,272	0.19%	0.02%	4.83	0.39%	0.01%													83,249	0.04%	8.59	0.01%
5	Hampton Roads District	137	City of Williamsburg	17	Urban Collector			              																									9,100	0.05%	0.00%	2.03	0.02%	0.00%	16,449	0.08%	0.01%	3.20	0.26%	0.00%													25,549	0.01%	5.23	0.01%
5	Hampton Roads District	137	City of Williamsburg	19	Urban Local System			              																									35,426	0.19%	0.02%	32.60	0.32%	0.04%																			35,426	0.02%	32.60	0.04%
5	Hampton Roads District	137	City of Williamsburg Total:																														87,503	0.46%	0.04%	38.39	0.37%	0.05%	109,072	0.52%	0.05%	11.63	0.93%	0.02%													196,575	0.09%	50.02	0.07%
5	Hampton Roads District		Hampton Roads District Total:						1,844,007	4.67%	0.83%	3,543.65	7.28%	4.78%	5,823,973	8.61%	2.63%	668.87	8.04%	0.90%	12,954,716	19.71%	5.84%	164.55	14.70%	0.22%							10,105,978	53.01%	4.56%	5,067.08	49.20%	6.83%	11,585,028	54.88%	5.22%	568.03	45.63%	0.77%													42,313,701	19.08%	10,012.18	13.50%
6	Fredericksburg District	016	Caroline County	1	Rural Principal Arterial - Interstate			              													1,416,800	2.16%	0.64%	15.54	1.39%	0.02%																															1,416,800	0.64%	15.54	0.02%
6	Fredericksburg District	016	Caroline County	2	Rural Principal Arterial - Other			              							231,588	0.34%	0.10%	31.41	0.38%	0.04%																																					231,588	0.10%	31.41	0.04%
6	Fredericksburg District	016	Caroline County	6	Rural Minor Arterial			              							259,688	0.38%	0.12%	47.24	0.57%	0.06%																																					259,688	0.12%	47.24	0.06%
6	Fredericksburg District	016	Caroline County	7	Rural Major Collector			              	118,051	0.30%	0.05%	88.67	0.18%	0.12%	106,543	0.16%	0.05%	18.75	0.23%	0.03%																																					224,594	0.10%	107.42	0.14%
6	Fredericksburg District	016	Caroline County	8	Rural Minor Collector			              	14,423	0.04%	0.01%	28.64	0.06%	0.04%																																											14,423	0.01%	28.64	0.04%
6	Fredericksburg District	016	Caroline County	9	Rural Local System			              	103,020	0.26%	0.05%	358.35	0.74%	0.48%	692	0.00%	0.00%	2.00	0.02%	0.00%																																					103,712	0.05%	360.35	0.49%
6	Fredericksburg District	016	Caroline County Total:						235,494	0.60%	0.11%	475.66	0.98%	0.64%	598,511	0.89%	0.27%	99.40	1.19%	0.13%	1,416,800	2.16%	0.64%	15.54	1.39%	0.02%																															2,250,805	1.02%	590.60	0.80%
6	Fredericksburg District	028	Essex County	2	Rural Principal Arterial - Other			              							329,074	0.49%	0.15%	43.55	0.52%	0.06%																																					329,074	0.15%	43.55	0.06%
6	Fredericksburg District	028	Essex County	7	Rural Major Collector			              	60,665	0.15%	0.03%	63.99	0.13%	0.09%																																											60,665	0.03%	63.99	0.09%
6	Fredericksburg District	028	Essex County	8	Rural Minor Collector			              	6,329	0.02%	0.00%	19.86	0.04%	0.03%																																											6,329	0.00%	19.86	0.03%
6	Fredericksburg District	028	Essex County	9	Rural Local System			              	38,130	0.10%	0.02%	185.86	0.38%	0.25%																																											38,130	0.02%	185.86	0.25%
6	Fredericksburg District	028	Essex County Total:						105,124	0.27%	0.05%	269.71	0.55%	0.36%	329,074	0.49%	0.15%	43.55	0.52%	0.06%																																					434,199	0.20%	313.26	0.42%
6	Fredericksburg District	036	Gloucester County	2	Rural Principal Arterial - Other			              							336,434	0.50%	0.15%	20.59	0.25%	0.03%																																					336,434	0.15%	20.59	0.03%
6	Fredericksburg District	036	Gloucester County	6	Rural Minor Arterial			              							159,982	0.24%	0.07%	22.88	0.27%	0.03%																																					159,982	0.07%	22.88	0.03%
6	Fredericksburg District	036	Gloucester County	7	Rural Major Collector			              	113,967	0.29%	0.05%	51.53	0.11%	0.07%	12,469	0.02%	0.01%	2.30	0.03%	0.00%																																					126,435	0.06%	53.83	0.07%
6	Fredericksburg District	036	Gloucester County	8	Rural Minor Collector			              	25,251	0.06%	0.01%	25.04	0.05%	0.03%																																											25,251	0.01%	25.04	0.03%
6	Fredericksburg District	036	Gloucester County	9	Rural Local System			              	75,236	0.19%	0.03%	183.80	0.38%	0.25%	110	0.00%	0.00%	0.62	0.01%	0.00%																																					75,346	0.03%	184.42	0.25%
6	Fredericksburg District	036	Gloucester County	14	Urban Principal Arterial - Other			              							240,491	0.36%	0.11%	7.25	0.09%	0.01%																																					240,491	0.11%	7.25	0.01%
6	Fredericksburg District	036	Gloucester County	17	Urban Collector			              	19,657	0.05%	0.01%	7.28	0.01%	0.01%	29,116	0.04%	0.01%	2.58	0.03%	0.00%																																					48,774	0.02%	9.86	0.01%
6	Fredericksburg District	036	Gloucester County	19	Urban Local System			              	17,728	0.04%	0.01%	42.26	0.09%	0.06%	47	0.00%	0.00%	0.43	0.01%	0.00%																																					17,774	0.01%	42.69	0.06%
6	Fredericksburg District	036	Gloucester County Total:						251,838	0.64%	0.11%	309.91	0.64%	0.42%	778,649	1.15%	0.35%	56.65	0.68%	0.08%																																					1,030,487	0.46%	366.56	0.49%
6	Fredericksburg District	049	King & Queen County	2	Rural Principal Arterial - Other			              							79,023	0.12%	0.04%	9.20	0.11%	0.01%																																					79,023	0.04%	9.20	0.01%
6	Fredericksburg District	049	King & Queen County	6	Rural Minor Arterial			              							123,228	0.18%	0.06%	42.79	0.51%	0.06%																																					123,228	0.06%	42.79	0.06%
6	Fredericksburg District	049	King & Queen County	7	Rural Major Collector			              	48,523	0.12%	0.02%	81.44	0.17%	0.11%																																											48,523	0.02%	81.44	0.11%
6	Fredericksburg District	049	King & Queen County	8	Rural Minor Collector			              	5,150	0.01%	0.00%	22.79	0.05%	0.03%																																											5,150	0.00%	22.79	0.03%
6	Fredericksburg District	049	King & Queen County	9	Rural Local System			              	18,760	0.05%	0.01%	190.51	0.39%	0.26%	4	0.00%	0.00%	0.19	0.00%	0.00%																																					18,765	0.01%	190.70	0.26%
6	Fredericksburg District	049	King & Queen County Total:						72,434	0.18%	0.03%	294.74	0.61%	0.40%	202,255	0.30%	0.09%	52.18	0.63%	0.07%																																					274,689	0.12%	346.92	0.47%
6	Fredericksburg District	048	King George County	2	Rural Principal Arterial - Other			              							253,489	0.37%	0.11%	17.06	0.20%	0.02%																																					253,489	0.11%	17.06	0.02%
6	Fredericksburg District	048	King George County	6	Rural Minor Arterial			              							361,845	0.54%	0.16%	36.47	0.44%	0.05%																																					361,845	0.16%	36.47	0.05%
6	Fredericksburg District	048	King George County	7	Rural Major Collector			              	37,171	0.09%	0.02%	40.32	0.08%	0.05%	91,052	0.13%	0.04%	21.88	0.26%	0.03%																																					128,223	0.06%	62.20	0.08%
6	Fredericksburg District	048	King George County	8	Rural Minor Collector			              	1,275	0.00%	0.00%	1.39	0.00%	0.00%																																											1,275	0.00%	1.39	0.00%
6	Fredericksburg District	048	King George County	9	Rural Local System			              	37,864	0.10%	0.02%	141.69	0.29%	0.19%	47	0.00%	0.00%	0.09	0.00%	0.00%																																					37,911	0.02%	141.78	0.19%
6	Fredericksburg District	048	King George County Total:						76,309	0.19%	0.03%	183.40	0.38%	0.25%	706,434	1.04%	0.32%	75.50	0.91%	0.10%																																					782,744	0.35%	258.90	0.35%
6	Fredericksburg District	050	King William County	2	Rural Principal Arterial - Other			              							124,426	0.18%	0.06%	8.43	0.10%	0.01%																																					124,426	0.06%	8.43	0.01%
6	Fredericksburg District	050	King William County	6	Rural Minor Arterial			              							151,851	0.22%	0.07%	37.39	0.45%	0.05%																																					151,851	0.07%	37.39	0.05%
6	Fredericksburg District	050	King William County	7	Rural Major Collector			              	65,595	0.17%	0.03%	80.92	0.17%	0.11%	1,018	0.00%	0.00%	1.14	0.01%	0.00%																																					66,613	0.03%	82.06	0.11%
6	Fredericksburg District	050	King William County	8	Rural Minor Collector			              	10,143	0.03%	0.00%	18.67	0.04%	0.03%																																											10,143	0.00%	18.67	0.03%
6	Fredericksburg District	050	King William County	9	Rural Local System			              	38,772	0.10%	0.02%	176.49	0.36%	0.24%																																											38,772	0.02%	176.49	0.24%
6	Fredericksburg District	050	King William County Total:						114,510	0.29%	0.05%	276.08	0.57%	0.37%	277,295	0.41%	0.13%	46.96	0.56%	0.06%																																					391,804	0.18%	323.04	0.44%
6	Fredericksburg District	051	Lancaster County	6	Rural Minor Arterial			              							201,102	0.30%	0.09%	30.21	0.36%	0.04%																																					201,102	0.09%	30.21	0.04%
6	Fredericksburg District	051	Lancaster County	7	Rural Major Collector			              	40,472	0.10%	0.02%	43.00	0.09%	0.06%	37,186	0.06%	0.02%	27.06	0.33%	0.04%																																					77,657	0.04%	70.06	0.09%
6	Fredericksburg District	051	Lancaster County	8	Rural Minor Collector			              	8,177	0.02%	0.00%	8.14	0.02%	0.01%																																											8,177	0.00%	8.14	0.01%
6	Fredericksburg District	051	Lancaster County	9	Rural Local System			              	46,005	0.12%	0.02%	168.25	0.35%	0.23%	42	0.00%	0.00%	0.53	0.01%	0.00%																																					46,047	0.02%	168.78	0.23%
6	Fredericksburg District	051	Lancaster County Total:						94,654	0.24%	0.04%	219.39	0.45%	0.30%	238,329	0.35%	0.11%	57.80	0.69%	0.08%																																					332,983	0.15%	277.19	0.37%
